!23456789ABC123456789ABC123456789ABC123456789ABC123456789ABC123456789ABC123456789ABC123456789123456789123456789123456123456123121231212
H2C3+       C6H                     C9H2+       H                                    4.59e-09-5.00e-01 0.00e+00              2
C3H2+       C6H2                    C9H2+       H2                                   3.00e-10 0.00e+00 0.00e+00              2
H2C3+       C6H2                    C9H2+       H2                                   3.00e-10 0.00e+00 0.00e+00              2
C3H2+       C6H2                    C9H3+       H                                    3.00e-10 0.00e+00 0.00e+00              2
H2C3+       C6H2                    C9H3+       H                                    3.00e-10 0.00e+00 0.00e+00              2
C3HN+       H2                      C2H2+       HCN                                  2.00e-12 0.00e+00 0.00e+00              2
C3HN+       H2                      C3H2N+      H                                    5.00e-12 0.00e+00 0.00e+00              2
C4H+        C                       C5+         H                                    1.00e-09 0.00e+00 0.00e+00              2
C4H+        Fe                      Fe+         C4H                                  1.00e-09 0.00e+00 0.00e+00              2
C4H+        Mg                      Mg+         C4H                                  1.00e-09 0.00e+00 0.00e+00              2
C4H+        Na                      Na+         C4H                                  1.00e-09 0.00e+00 0.00e+00              2
C4H+        O                       HCO+        C3                                   2.00e-10 0.00e+00 0.00e+00              2
C4H+        H2                      C4H2+       H                                    1.65e-10 0.00e+00 0.00e+00              2
C4H+        C2H                     C6+         H2                                   9.03e-10-5.00e-01 0.00e+00              2
C4H+        C2H                     C6H+        H                                    9.03e-10-5.00e-01 0.00e+00              2
C4H+        C2H2                    C6H2+       H                                    1.50e-09 0.00e+00 0.00e+00              2
C4H+        C3H                     C7+         H2                                   2.71e-09-5.00e-01 0.00e+00              2
C4H+        HC3                     C7+         H2                                   3.49e-09-5.00e-01 0.00e+00              2
C4H+        C3H                     C7H+        H                                    2.71e-09-5.00e-01 0.00e+00              2
C4H+        HC3                     C7H+        H                                    3.49e-09-5.00e-01 0.00e+00              2
C4H+        C2H3                    C6H3+       H                                    1.39e-09-5.00e-01 0.00e+00              2
C4H+        C3H2                    C7H2+       H                                    2.58e-09-5.00e-01 0.00e+00              2
C4H+        H2C3                    C7H2+       H                                    3.12e-09-5.00e-01 0.00e+00              2
C4H+        C4H                     C4H2+       C4                                   8.35e-10-5.00e-01 0.00e+00              2
C4H+        C4H                     C8H+        H                                    8.35e-10-5.00e-01 0.00e+00              2
C4H+        CH4                     C5H3+       H2                                   1.10e-09 0.00e+00 0.00e+00              2
C4H+        C2H4                    C4H3+       C2H2                                 7.50e-10 0.00e+00 0.00e+00              2
C4H+        C2H4                    C6H4+       H                                    7.50e-10 0.00e+00 0.00e+00              2
C4H+        C3H3                    C7H3+       H                                    3.33e-09-5.00e-01 0.00e+00              2
C4H+        C4H2                    C8H2+       H                                    1.60e-09 0.00e+00 0.00e+00              2
C4H+        C5H                     C9H+        H                                    7.57e-09-5.00e-01 0.00e+00              2
C4H+        C3H4                    C7H4+       H                                    6.45e-10-5.00e-01 0.00e+00              2
C4H+        C5H2                    C9H2+       H                                    1.85e-09-5.00e-01 0.00e+00              2
C4N+        H2                      C3H+        HCN                                  2.20e-11 0.00e+00 0.00e+00              2
C4N+        H2O                     HCO+        HC3N                                 7.50e-10 0.00e+00 0.00e+00              2
C4N+        H2O                     C3H2N+      CO                                   7.50e-10 0.00e+00 0.00e+00              2
C4N+        C2H2                    C5H+        HCN                                  8.00e-10 0.00e+00 0.00e+00              2
C4N+        CH4                     C5H2N+      H2                                   1.00e-10 0.00e+00 0.00e+00              2
C5+         H2                      C5H+        H                                    6.20e-10 0.00e+00 0.00e+00              2
CH4+        H                       CH3+        H2                                   1.00e-11 0.00e+00 0.00e+00              2
CH4+        O                       CH3+        OH                                   1.00e-09 0.00e+00 0.00e+00              2
CH4+        CO                      HCO+        CH3                                  1.40e-09 0.00e+00 0.00e+00              2
CH4+        H2                      CH5+        H                                    3.50e-11 0.00e+00 0.00e+00              2
CH4+        O2                      O2+         CH4                                  4.00e-10 0.00e+00 0.00e+00              2
CH4+        CO2                     HCO2+       CH3                                  1.20e-09 0.00e+00 0.00e+00              2
CH4+        H2O                     H3O+        CH3                                  2.50e-09 0.00e+00 0.00e+00              2
CH4+        H2S                     H2S+        CH4                                  1.60e-09 0.00e+00 0.00e+00              2
CH4+        H2S                     H3S+        CH3                                  9.50e-10 0.00e+00 0.00e+00              2
CH4+        OCS                     OCS+        CH4                                  4.20e-10 0.00e+00 0.00e+00              2
CH4+        OCS                     HOCS+       CH3                                  9.80e-10 0.00e+00 0.00e+00              2
CH4+        C2H2                    C2H2+       CH4                                  1.10e-09 0.00e+00 0.00e+00              2
CH4+        C2H2                    C2H3+       CH3                                  1.40e-09 0.00e+00 0.00e+00              2
CH4+        C2H2                    C3H3+       H2          H                        6.25e-11 0.00e+00 0.00e+00              2
CH4+        C2H2                    H3C3+       H2          H                        6.25e-11 0.00e+00 0.00e+00              2
CH4+        H2CO                    H2CO+       CH4                                  1.62e-09 0.00e+00 0.00e+00              2
CH4+        H2CO                    H3CO+       CH3                                  1.98e-09 0.00e+00 0.00e+00              2
CH4+        NH3                     NH3+        CH4                                  6.90e-10 0.00e+00 0.00e+00              2
CH4+        NH3                     NH4+        CH3                                  6.60e-10 0.00e+00 0.00e+00              2
CH4+        NH3                     CH5+        NH2                                  3.00e-11 0.00e+00 0.00e+00              2
CH4+        CH4                     CH5+        CH3                                  1.50e-09 0.00e+00 0.00e+00              2
CH4+        C2H4                    C2H4+       CH4                                  1.38e-09 0.00e+00 0.00e+00              2
CH4+        C2H4                    C2H5+       CH3                                  4.23e-10 0.00e+00 0.00e+00              2
CH4+        CH4O                    CH4O+       CH4                                  1.80e-09 0.00e+00 0.00e+00              2
CH4+        CH4O                    CH5O+       CH3                                  1.20e-09 0.00e+00 0.00e+00              2
H3CO+       Na                      Na+         H2CO        H                        2.60e-09 0.00e+00 0.00e+00              2
H3CO+       CH                      CH2+        H2CO                                 4.40e-09-5.00e-01 0.00e+00              2
H3CO+       HNC                     HCNH+       H2CO                                 6.52e-09-5.00e-01 0.00e+00              2
H3CO+       NH2                     NH3+        H2CO                                 2.20e-09-5.00e-01 0.00e+00              2
H3CO+       NH3                     NH4+        H2CO                                 1.70e-09-5.00e-01 0.00e+00              2
NH4+        C                       HCNH+       H2                                   1.00e-11 0.00e+00 0.00e+00              2
NH4+        C                       H2NC+       H2                                   1.00e-11 0.00e+00 0.00e+00              2
SiC2H2+     C                       SiC3H+      H                                    2.00e-10 0.00e+00 0.00e+00              2
SiC3H+      C                       SiC4+       H                                    2.00e-10 0.00e+00 0.00e+00              2
SiCH3+      C                       SiC2H2+     H                                    2.00e-10 0.00e+00 0.00e+00              2
SiCH3+      H2O                     H3O+        SiCH2                                2.00e-09 0.00e+00 0.00e+00              2
SiH4+       C                       CH2Si+      H2                                   3.00e-10 0.00e+00 0.00e+00              2
SiH4+       CO                      HCO+        SiH3                                 1.00e-09 0.00e+00 0.00e+00              2
SiH4+       H2                      SiH5+       H                                    1.00e-09 0.00e+00 0.00e+00              2
SiH4+       H2O                     H3O+        SiH3                                 2.00e-09 0.00e+00 0.00e+00              2
C2H3N+      CO                      HCO+        C2H2N                                2.00e-09 0.00e+00 0.00e+00              2
C2H4+       C                       C3H2+       H2                                   5.00e-10 0.00e+00 0.00e+00              2
C2H4+       C                       H2C3+       H2                                   5.00e-10 0.00e+00 0.00e+00              2
C2H4+       C                       C3H3+       H                                    5.00e-10 0.00e+00 0.00e+00              2
C2H4+       C                       H3C3+       H                                    5.00e-10 0.00e+00 0.00e+00              2
C2H4+       H                       C2H3+       H2                                   3.00e-10 0.00e+00 0.00e+00              2
C2H4+       N                       C2H2N+      H2                                   2.50e-10 0.00e+00 0.00e+00              2
C2H4+       N                       C2H3N+      H                                    1.00e-10 0.00e+00 0.00e+00              2
C2H4+       O                       HCO+        CH3                                  8.40e-11 0.00e+00 0.00e+00              2
C2H4+       O                       CH3+        HCO                                  1.08e-10 0.00e+00 0.00e+00              2
C2H4+       S                       HC2S+       H2          H                        1.00e-09 0.00e+00 0.00e+00              2
C2H4+       Si                      SiC2H2+     H2                                   2.00e-10 0.00e+00 0.00e+00              2
C2H4+       Si                      SiC2H3+     H                                    2.00e-10 0.00e+00 0.00e+00              2
C2H4+       C2H                     C3H3+       CH2                                  5.00e-10-5.00e-01 0.00e+00              2
C2H4+       C2H                     H3C3+       CH2                                  5.00e-10-5.00e-01 0.00e+00              2
C2H4+       C2H                     C4H3+       H2                                   1.00e-09-5.00e-01 0.00e+00              2
C2H4+       C2H2                    C3H3+       CH3                                  3.15e-10 0.00e+00 0.00e+00              2
C2H4+       C2H2                    H3C3+       CH3                                  3.15e-10 0.00e+00 0.00e+00              2
C2H4+       C2H2                    C4H5+       H                                    1.60e-10 0.00e+00 0.00e+00              2
C2H4+       C3H                     C4H2+       CH3                                  4.66e-09-5.00e-01 0.00e+00              2
C2H4+       HC3                     C4H2+       CH3                                  6.02e-09-5.00e-01 0.00e+00              2
C2H4+       C3H                     C5H4+       H                                    1.55e-09-5.00e-01 0.00e+00              2
C2H4+       HC3                     C5H4+       H                                    2.01e-09-5.00e-01 0.00e+00              2
C2H4+       NH3                     NH3+        C2H4                                 8.75e-10-5.00e-01 0.00e+00              2
C2H4+       NH3                     NH4+        C2H3                                 8.75e-10-5.00e-01 0.00e+00              2
C2H4+       C2H3                    C2H3+       C2H4                                 5.20e-10-5.00e-01 0.00e+00              2
C2H4+       C2H3                    C2H5+       C2H2                                 5.20e-10-5.00e-01 0.00e+00              2
C2H4+       C2H3                    C4H5+       H2                                   5.20e-10-5.00e-01 0.00e+00              2
C2H4+       C3H2                    C4H3+       CH3                                  2.23e-09-5.00e-01 0.00e+00              2
C2H4+       H2C3                    C4H3+       CH3                                  2.69e-09-5.00e-01 0.00e+00              2
C2H4+       C3H2                    C5H5+       H                                    7.43e-10-5.00e-01 0.00e+00              2
C2H4+       H2C3                    C5H5+       H                                    8.97e-10-5.00e-01 0.00e+00              2
C2H4+       C4H                     C5H2+       CH3                                  1.47e-09-5.00e-01 0.00e+00              2
C2H4+       C4H                     C6H4+       H                                    4.89e-10-5.00e-01 0.00e+00              2
C2H4+       HC3N                    C3H2N+      C2H3                                 8.03e-09-5.00e-01 0.00e+00              2
C2H4+       C2H4                    C3H5+       CH3                                  7.30e-10 0.00e+00 0.00e+00              2
C2H4+       C2H4                    C4H7+       H                                    7.20e-11 0.00e+00 0.00e+00              2
C2H4+       C3H3                    C3H3+       C2H4                                 6.45e-10-5.00e-01 0.00e+00              2
C2H4+       C3H3                    H3C3+       C2H4                                 6.45e-10-5.00e-01 0.00e+00              2
C2H4+       C3H3                    C4H3+       CH4                                  1.29e-09-5.00e-01 0.00e+00              2
C2H4+       C3H3                    C5H5+       H2                                   1.29e-09-5.00e-01 0.00e+00              2
C2H4+       C4H2                    C5H3+       CH3                                  5.00e-10 0.00e+00 0.00e+00              2
C2H4+       C4H2                    C6H4+       H2                                   5.00e-10 0.00e+00 0.00e+00              2
C2H4+       C5H                     C6H2+       CH3                                  6.76e-09-5.00e-01 0.00e+00              2
C2H4+       C5H                     C7H4+       H                                    2.25e-09-5.00e-01 0.00e+00              2
C2H4+       C3H4                    C4H5+       CH3                                  7.45e-10-5.00e-01 0.00e+00              2
C2H4+       C5H2                    C6H3+       CH3                                  1.66e-09-5.00e-01 0.00e+00              2
C2H4+       C5H2                    C7H5+       H                                    5.52e-10-5.00e-01 0.00e+00              2
C2H4+       C6H                     C7H2+       CH3                                  7.65e-09-5.00e-01 0.00e+00              2
C2H4+       C6H                     C8H4+       H                                    2.55e-09-5.00e-01 0.00e+00              2
C2H4+       C6H2                    C7H3+       CH3                                  5.00e-10 0.00e+00 0.00e+00              2
C2H4+       C6H2                    C8H4+       H2                                   5.00e-10 0.00e+00 0.00e+00              2
C2H4+       C7H                     C8H2+       CH3                                  6.75e-09-5.00e-01 0.00e+00              2
C2H4+       C7H                     C9H4+       H                                    2.25e-09-5.00e-01 0.00e+00              2
C2H4+       C7H2                    C8H3+       CH3                                  1.58e-09-5.00e-01 0.00e+00              2
C2H4+       C7H2                    C9H4+       H2                                   5.27e-10-5.00e-01 0.00e+00              2
C3H3+       C                       C4H+        H2                                   1.00e-09 0.00e+00 0.00e+00              2
H3C3+       C                       C4H+        H2                                   1.00e-09 0.00e+00 0.00e+00              2
C3H3+       C                       C4H2+       H                                    1.00e-09 0.00e+00 0.00e+00              2
H3C3+       C                       C4H2+       H                                    1.00e-09 0.00e+00 0.00e+00              2
C3H3+       O                       C2H3+       CO                                   4.50e-11 0.00e+00 0.00e+00              2
H3C3+       O                       C2H3+       CO                                   4.50e-11 0.00e+00 0.00e+00              2
C3H3+       S                       HC3S+       H2                                   1.00e-09 0.00e+00 0.00e+00              2
H3C3+       S                       HC3S+       H2                                   1.00e-09 0.00e+00 0.00e+00              2
C3H3+       Si                      SiC3H+      H2                                   2.00e-10 0.00e+00 0.00e+00              2
H3C3+       Si                      SiC3H+      H2                                   2.00e-10 0.00e+00 0.00e+00              2
C3H3+       Si                      SiC3H2+     H                                    2.00e-10 0.00e+00 0.00e+00              2
H3C3+       Si                      SiC3H2+     H                                    2.00e-10 0.00e+00 0.00e+00              2
C3H3+       C2H                     C5H2+       H2                                   9.40e-10-5.00e-01 0.00e+00              2
H3C3+       C2H                     C5H2+       H2                                   9.40e-10-5.00e-01 0.00e+00              2
C3H3+       C2H                     C5H3+       H                                    9.40e-10-5.00e-01 0.00e+00              2
H3C3+       C2H                     C5H3+       H                                    9.40e-10-5.00e-01 0.00e+00              2
C3H3+       C2H2                    C5H3+       H2                                   1.00e-09 0.00e+00 0.00e+00              2
H3C3+       C2H2                    C5H3+       H2                                   1.00e-09 0.00e+00 0.00e+00              2
C3H3+       C3H                     C6H2+       H2                                   2.85e-09-5.00e-01 0.00e+00              2
H3C3+       HC3                     C6H2+       H2                                   3.69e-09-5.00e-01 0.00e+00              2
C3H3+       C3H                     C6H3+       H                                    2.85e-09-5.00e-01 0.00e+00              2
H3C3+       HC3                     C6H3+       H                                    3.69e-09-5.00e-01 0.00e+00              2
C3H3+       C2H3                    C5H4+       H2                                   1.46e-09-5.00e-01 0.00e+00              2
H3C3+       C2H3                    C5H4+       H2                                   1.46e-09-5.00e-01 0.00e+00              2
C3H3+       C3H2                    C6H3+       H2                                   1.36e-09-5.00e-01 0.00e+00              2
H3C3+       H2C3                    C6H3+       H2                                   1.64e-09-5.00e-01 0.00e+00              2
C3H3+       C3H2                    C6H4+       H                                    1.36e-09-5.00e-01 0.00e+00              2
H3C3+       H2C3                    C6H4+       H                                    1.64e-09-5.00e-01 0.00e+00              2
C3H3+       C4H                     C7H2+       H2                                   8.85e-10-5.00e-01 0.00e+00              2
H3C3+       C4H                     C7H2+       H2                                   8.85e-10-5.00e-01 0.00e+00              2
C3H3+       C4H                     C7H3+       H                                    8.85e-10-5.00e-01 0.00e+00              2
H3C3+       C4H                     C7H3+       H                                    8.85e-10-5.00e-01 0.00e+00              2
C3H3+       C2H4                    C5H5+       H2                                   1.10e-09 0.00e+00 0.00e+00              2
H3C3+       C2H4                    C5H5+       H2                                   1.10e-09 0.00e+00 0.00e+00              2
C3H3+       C3H3                    C6H4+       H2                                   1.76e-09-5.00e-01 0.00e+00              2
H3C3+       C3H3                    C6H4+       H2                                   1.76e-09-5.00e-01 0.00e+00              2
C3H3+       C3H3                    C6H5+       H                                    1.76e-09-5.00e-01 0.00e+00              2
H3C3+       C3H3                    C6H5+       H                                    1.76e-09-5.00e-01 0.00e+00              2
C3H3+       C4H2                    C7H3+       H2                                   1.00e-09 0.00e+00 0.00e+00              2
H3C3+       C4H2                    C7H3+       H2                                   1.00e-09 0.00e+00 0.00e+00              2
C3H3+       C5H                     C8H2+       H2                                   4.05e-09-5.00e-01 0.00e+00              2
H3C3+       C5H                     C8H2+       H2                                   4.05e-09-5.00e-01 0.00e+00              2
C3H3+       C5H                     C8H3+       H                                    4.05e-09-5.00e-01 0.00e+00              2
H3C3+       C5H                     C8H3+       H                                    4.05e-09-5.00e-01 0.00e+00              2
C3H3+       C3H4                    C6H5+       H2                                   6.81e-10-5.00e-01 0.00e+00              2
H3C3+       C3H4                    C6H5+       H2                                   6.81e-10-5.00e-01 0.00e+00              2
C3H3+       C5H2                    C8H3+       H2                                   9.91e-10-5.00e-01 0.00e+00              2
H3C3+       C5H2                    C8H3+       H2                                   9.91e-10-5.00e-01 0.00e+00              2
C3H3+       C5H2                    C8H4+       H                                    9.91e-10-5.00e-01 0.00e+00              2
H3C3+       C5H2                    C8H4+       H                                    9.91e-10-5.00e-01 0.00e+00              2
C3H3+       C6H                     C9H2+       H2                                   4.55e-09-5.00e-01 0.00e+00              2
H3C3+       C6H                     C9H2+       H2                                   4.55e-09-5.00e-01 0.00e+00              2
C3H3+       C6H                     C9H3+       H                                    4.55e-09-5.00e-01 0.00e+00              2
H3C3+       C6H                     C9H3+       H                                    4.55e-09-5.00e-01 0.00e+00              2
C3H3+       C6H2                    C9H3+       H2                                   1.00e-09 0.00e+00 0.00e+00              2
H3C3+       C6H2                    C9H3+       H2                                   1.00e-09 0.00e+00 0.00e+00              2
C4H2+       C                       C5+         H2                                   5.00e-10 0.00e+00 0.00e+00              2
C4H2+       C                       C5H+        H                                    5.00e-10 0.00e+00 0.00e+00              2
C4H2+       N                       HC4N+       H                                    1.00e-18 0.00e+00 0.00e+00              2
C4H2+       O                       HC4O+       H                                    1.35e-10 0.00e+00 0.00e+00              2
C4H2+       O                       C3H2+       CO                                   5.50e-11 0.00e+00 0.00e+00              2
C4H2+       O                       H2C3+       CO                                   5.50e-11 0.00e+00 0.00e+00              2
C4H2+       P                       PC4H+       H                                    1.00e-09 0.00e+00 0.00e+00              2
C4H2+       S                       HC4S+       H                                    1.00e-09 0.00e+00 0.00e+00              2
C4H2+       Si                      SiC4+       H2                                   2.00e-10 0.00e+00 0.00e+00              2
C4H2+       Si                      SiC4H+      H                                    2.00e-10 0.00e+00 0.00e+00              2
C4H2+       C2H                     C6H2+       H                                    1.80e-09-5.00e-01 0.00e+00              2
C4H2+       C2H2                    C6H3+       H                                    7.00e-12 0.00e+00 0.00e+00              2
C4H2+       C3H                     C7H2+       H                                    5.38e-09-5.00e-01 0.00e+00              2
C4H2+       HC3                     C7H2+       H                                    6.96e-09-5.00e-01 0.00e+00              2
C4H2+       C2H3                    C6H3+       H2                                   2.78e-10-5.00e-01 0.00e+00              2
C4H2+       C2H3                    C6H4+       H                                    1.11e-09-5.00e-01 0.00e+00              2
C4H2+       C3H2                    C7H3+       H                                    2.57e-09-5.00e-01 0.00e+00              2
C4H2+       H2C3                    C7H3+       H                                    3.11e-09-5.00e-01 0.00e+00              2
C4H2+       C4H                     C8H2+       H                                    1.66e-09-5.00e-01 0.00e+00              2
C4H2+       CH4                     C5H4+       H2                                   2.00e-10 0.00e+00 0.00e+00              2
C4H2+       CH4                     C5H5+       H                                    8.00e-10 0.00e+00 0.00e+00              2
C4H2+       C2H4                    C6H4+       H2                                   2.00e-10 0.00e+00 0.00e+00              2
C4H2+       C2H4                    C6H5+       H                                    8.00e-10 0.00e+00 0.00e+00              2
C4H2+       C3H3                    C7H3+       H2                                   6.63e-10-5.00e-01 0.00e+00              2
C4H2+       C3H3                    C7H4+       H                                    2.65e-09-5.00e-01 0.00e+00              2
C4H2+       C4H2                    C6H2+       C2H2                                 1.00e-09 0.00e+00 0.00e+00              2
C4H2+       C4H2                    C8H2+       H2                                   1.00e-09 0.00e+00 0.00e+00              2
C4H2+       C5H                     C9H2+       H                                    7.53e-09-5.00e-01 0.00e+00              2
C4H2+       C3H4                    C7H5+       H                                    6.42e-10-5.00e-01 0.00e+00              2
C4H2+       C5H2                    C9H3+       H                                    1.84e-09-5.00e-01 0.00e+00              2
C5H+        C                       C6+         H                                    1.00e-09 0.00e+00 0.00e+00              2
C5H+        N                       C5N+        H                                    2.00e-10 0.00e+00 0.00e+00              2
C5H+        O                       HCO+        C4                                   2.00e-10 0.00e+00 0.00e+00              2
C5H+        H2                      C5H2+       H                                    1.00e-17 0.00e+00 0.00e+00              2
C5N+        H2                      C5HN+       H                                    1.50e-09 0.00e+00 0.00e+00              2
C6+         H2                      C6H+        H                                    5.40e-11 0.00e+00 0.00e+00              2
CH5+        C                       CH+         CH4                                  1.00e-09 0.00e+00 0.00e+00              2
CH5+        C                       C2H3+       H2                                   1.00e-09 0.00e+00 0.00e+00              2
CH5+        C                       C2H4+       H                                    1.00e-09 0.00e+00 0.00e+00              2
CH5+        H                       CH4+        H2                                   1.50e-10 0.00e+00 4.81e+02              2
CH5+        Mg                      Mg+         CH4         H                        1.40e-09 0.00e+00 0.00e+00              2
CH5+        O                       H3O+        CH2                                  2.20e-10 0.00e+00 0.00e+00              2
CH5+        O                       H3CO+       H2                                   4.40e-12 0.00e+00 0.00e+00              2
CH5+        S                       HS+         CH4                                  1.30e-09 0.00e+00 0.00e+00              2
CH5+        Si                      SiCH3+      H2                                   2.00e-10 0.00e+00 0.00e+00              2
CH5+        Si                      SiCH4+      H                                    2.00e-10 0.00e+00 0.00e+00              2
CH5+        C2                      C2H+        CH4                                  9.50e-10 0.00e+00 0.00e+00              2
CH5+        CH                      CH2+        CH4                                  4.90e-09-5.00e-01 0.00e+00              2
CH5+        CO                      HCO+        CH4                                  3.16e-10-5.00e-01 0.00e+00              2
CH5+        NH                      NH2+        CH4                                  4.20e-09-5.00e-01 0.00e+00              2
CH5+        OH                      H2O+        CH4                                  5.20e-09-5.00e-01 0.00e+00              2
CH5+        C2H                     C2H2+       CH4                                  2.30e-09-5.00e-01 0.00e+00              2
CH5+        CH2                     CH3+        CH4                                  7.97e-10-5.00e-01 0.00e+00              2
CH5+        H2O                     H3O+        CH4                                  2.40e-09-5.00e-01 0.00e+00              2
CH5+        HCN                     HCNH+       CH4                                  8.50e-09-5.00e-01 0.00e+00              2
CH5+        HCO                     H2CO+       CH4                                  1.20e-09-5.00e-01 0.00e+00              2
CH5+        HNC                     HCNH+       CH4                                  7.67e-09-5.00e-01 0.00e+00              2
CH5+        NH2                     NH3+        CH4                                  2.50e-09-5.00e-01 0.00e+00              2
CH5+        C2H2                    C2H3+       CH4                                  1.60e-09 0.00e+00 0.00e+00              2
CH5+        H2CO                    H3CO+       CH4                                  2.70e-09-5.00e-01 0.00e+00              2
CH5+        NH3                     NH4+        CH4                                  2.00e-09-5.00e-01 0.00e+00              2
CH5+        HC3N                    C3H2N+      CH4                                  9.55e-09-5.00e-01 0.00e+00              2
CH5+        C6H6                    C6H7+       CH4                                  2.00e-09 0.00e+00 0.00e+00              2
HC4N+       H2                      H2C4N+      H                                    1.00e-09 0.00e+00 0.00e+00              2
SiC2H3+     C                       SiC3H2+     H                                    2.00e-10 0.00e+00 0.00e+00              2
SiC3H2+     C                       SiC4H+      H                                    2.00e-10 0.00e+00 0.00e+00              2
SiCH4+      C                       SiC2H3+     H                                    2.00e-10 0.00e+00 0.00e+00              2
SiH5+       C                       SiCH4+      H                                    2.00e-10 0.00e+00 0.00e+00              2
SiH5+       O                       H3SiO+      H2                                   1.00e-10 0.00e+00 0.00e+00              2
SiH5+       H2O                     H3O+        SiH4                                 2.00e-09 0.00e+00 0.00e+00              2
C2H5+       C                       C3H3+       H2                                   5.00e-10 0.00e+00 0.00e+00              2
C2H5+       C                       H3C3+       H2                                   5.00e-10 0.00e+00 0.00e+00              2
C2H5+       C                       C3H4+       H                                    1.00e-09 0.00e+00 0.00e+00              2
C2H5+       H                       C2H4+       H2                                   1.00e-11 0.00e+00 0.00e+00              2
C2H5+       O                       HCO+        CH4                                  1.00e-11 0.00e+00 0.00e+00              2
C2H5+       O                       C2H4O+      H                                    1.00e-11 0.00e+00 0.00e+00              2
C2H5+       H2O                     H3O+        C2H4                                 2.15e-09-5.00e-01 0.00e+00              2
C2H5+       H2S                     H3S+        C2H4                                 9.50e-10-5.00e-01 0.00e+00              2
C2H5+       HCN                     HCNH+       C2H4                                 7.31e-09-5.00e-01 0.00e+00              2
C2H5+       HNC                     HCNH+       C2H4                                 6.62e-09-5.00e-01 0.00e+00              2
C2H5+       C2H2                    C3H3+       CH4                                  3.40e-11 0.00e+00 0.00e+00              2
C2H5+       C2H2                    H3C3+       CH4                                  3.40e-11 0.00e+00 0.00e+00              2
C2H5+       C2H2                    C4H5+       H2                                   1.20e-10 0.00e+00 0.00e+00              2
C2H5+       H2CO                    H3CO+       C2H4                                 2.35e-09-5.00e-01 0.00e+00              2
C2H5+       NH3                     NH4+        C2H4                                 1.74e-09-5.00e-01 0.00e+00              2
C2H5+       C2H4                    C3H5+       CH4                                  3.90e-10 0.00e+00 0.00e+00              2
C3H4+       C                       C4H2+       H2                                   1.00e-09 0.00e+00 0.00e+00              2
C3H4+       C                       C4H3+       H                                    1.00e-09 0.00e+00 0.00e+00              2
C3H4+       H                       C3H3+       H2                                   1.50e-10 0.00e+00 0.00e+00              2
C3H4+       H                       H3C3+       H2                                   1.50e-10 0.00e+00 0.00e+00              2
C3H4+       N                       C3H2N+      H2                                   1.00e-10 0.00e+00 0.00e+00              2
C3H4+       N                       C3H3N+      H                                    1.00e-10 0.00e+00 0.00e+00              2
C3H4+       O                       HCO+        C2H3                                 2.00e-10 0.00e+00 0.00e+00              2
C3H4+       C2H2                    C5H5+       H                                    4.90e-10 0.00e+00 0.00e+00              2
C3H4+       C3H4                    C6H7+       H                                    7.50e-10 0.00e+00 0.00e+00              2
C4H3+       C                       C5H+        H2                                   5.00e-10 0.00e+00 0.00e+00              2
C4H3+       C                       C5H2+       H                                    5.00e-10 0.00e+00 0.00e+00              2
C4H3+       N                       H2C4N+      H                                    1.00e-18 0.00e+00 0.00e+00              2
C4H3+       O                       HCO+        C3H2                                 2.50e-11 0.00e+00 0.00e+00              2
C4H3+       O                       HCO+        H2C3                                 2.50e-11 0.00e+00 0.00e+00              2
C4H3+       S                       HC4S+       H2                                   1.00e-09 0.00e+00 0.00e+00              2
C4H3+       C2H                     C6H3+       H                                    1.79e-09-5.00e-01 0.00e+00              2
C4H3+       C3H                     C7H3+       H                                    5.36e-09-5.00e-01 0.00e+00              2
C4H3+       HC3                     C7H3+       H                                    6.92e-09-5.00e-01 0.00e+00              2
C4H3+       C2H3                    C6H4+       H2                                   6.93e-10-5.00e-01 0.00e+00              2
C4H3+       C2H3                    C6H5+       H                                    6.93e-10-5.00e-01 0.00e+00              2
C4H3+       C3H2                    C7H4+       H                                    2.56e-09-5.00e-01 0.00e+00              2
C4H3+       H2C3                    C7H4+       H                                    3.08e-09-5.00e-01 0.00e+00              2
C4H3+       C4H                     C8H3+       H                                    1.65e-09-5.00e-01 0.00e+00              2
C4H3+       CH4                     C5H5+       H2                                   5.00e-10 0.00e+00 0.00e+00              2
C4H3+       C3H3                    C7H4+       H2                                   1.65e-09-5.00e-01 0.00e+00              2
C4H3+       C3H3                    C7H5+       H                                    1.65e-09-5.00e-01 0.00e+00              2
C4H3+       C4H2                    C6H3+       C2H2                                 1.00e-10 0.00e+00 0.00e+00              2
C4H3+       C4H2                    C8H4+       H                                    5.00e-10 0.00e+00 0.00e+00              2
C4H3+       C5H                     C9H3+       H                                    7.49e-09-5.00e-01 0.00e+00              2
C4H3+       C3H4                    C5H5+       C2H2                                 6.39e-10-5.00e-01 0.00e+00              2
C4H3+       C5H2                    C9H3+       H2                                   9.17e-10-5.00e-01 0.00e+00              2
C4H3+       C5H2                    C9H4+       H                                    9.17e-10-5.00e-01 0.00e+00              2
C5H2+       C                       C6+         H2                                   5.00e-10 0.00e+00 0.00e+00              2
C5H2+       C                       C6H+        H                                    5.00e-10 0.00e+00 0.00e+00              2
C5H2+       N                       C5HN+       H                                    2.00e-10 0.00e+00 0.00e+00              2
C5H2+       O                       HCO+        C4H                                  2.00e-10 0.00e+00 0.00e+00              2
